NODES: 59
ARCS: 511

NODE
Idn                                      x               y               Type           
316      H_Pavia_1_origin_2                       F_10                                     44.69                NOT USED  
317      H_Pavia_1_origin_2                       H_Pavia_1_origin_15                      0.00                 NOT USED  
319      H_Pavia_1_origin_2                       H_Pavia_8_dest_14                        36.62                NOT USED  
320      H_Pavia_1_origin_2                       H_Pavia_10_origin_4                      34.45                NOT USED  
321      H_Pavia_1_origin_2                       H_Pavia_8_origin_10                      36.62                NOT USED  
322      H_Pavia_1_origin_2                       F_17                                     30.74                NOT USED  
323      H_Pavia_1_origin_2                       H_Pavia_10_dest_7                        34.45                NOT USED  
324      H_Pavia_1_origin_2                       H_Pavia_9_dest_6                         35.34                NOT USED  
325      H_Pavia_1_origin_2                       H_Pavia_5_origin_20                      8.42                 NOT USED  
326      H_Pavia_1_origin_2                       H_Pavia_10_origin_1                      34.45                NOT USED  
327      H_Pavia_1_origin_2                       H_Pavia_10_dest_12                       34.45                NOT USED  
328      H_Pavia_1_origin_2                       F_23                                     49.10                NOT USED  
