NODES: 60
ARCS: 528

NODE
Idn                                      x               y               Type           
298      H_Bergamo_4_origin_14                    H_Bergamo_3_dest_6                       41.24                NOT USED  
299      H_Bergamo_4_origin_14                    H_Bergamo_3_origin_1                     41.24                NOT USED  
300      H_Bergamo_4_origin_14                    H_Bergamo_1_origin_10                    28.06                NOT USED  
301      H_Bergamo_4_origin_14                    H_Bergamo_4_dest_16                      0.00                 NOT USED  
302      H_Bergamo_4_origin_14                    F_32                                     31.81                NOT USED  
303      H_Piacenza_2_origin_20                   F_19                                     35.98                NOT USED  
304      H_Piacenza_2_origin_20                   F_12                                     23.05                NOT USED  
305      H_Piacenza_2_origin_20                   F_10                                     39.97                NOT USED  
306      H_Piacenza_2_origin_20                   H_Piacenza_2_origin_19                   0.00                 NOT USED  
307      H_Piacenza_2_origin_20                   F_18                                     31.25                NOT USED  
309      H_Piacenza_2_origin_20                   H_Piacenza_1_origin_5                    38.10                NOT USED  
310      H_Piacenza_2_origin_20                   H_Piacenza_1_dest_7                      38.10                NOT USED  
311      H_Piacenza_2_origin_20                   H_Parma_2_origin_7                       39.70                NOT USED  
312      H_Piacenza_2_origin_20                   F_13                                     50.56                NOT USED  
313      H_Piacenza_2_origin_20                   F_11                                     14.55                NOT USED  
314      H_Piacenza_2_origin_20                   H_Piacenza_2_origin_11                   0.00                 NOT USED  
315      H_Piacenza_1_origin_5                    F_12                                     33.32                NOT USED  
316      H_Piacenza_1_origin_5                    H_Parma_1_dest_3                         42.59                NOT USED  
317      H_Piacenza_1_origin_5                    F_10                                     47.03                NOT USED  
318      H_Piacenza_1_origin_5                    H_Piacenza_2_origin_19                   38.10                NOT USED  
319      H_Piacenza_1_origin_5                    H_Parma_1_origin_9                       42.59                NOT USED  
320      H_Piacenza_1_origin_5                    H_Piacenza_2_origin_20                   38.10                NOT USED  
321      H_Piacenza_1_origin_5                    H_Piacenza_1_dest_7                      0.00                 NOT USED  
322      H_Piacenza_1_origin_5                    H_Parma_2_origin_7                       46.29                NOT USED  
324      H_Piacenza_1_origin_5                    H_Piacenza_2_origin_11                   38.10                NOT USED  
326      HUB_1                                    H_Milano_3_origin_18                     154.29               NOT USED  
