NODES: 58
ARCS: 471

NODE
Idn                                      x               y               Type           
282      H_Piacenza_1_origin_12                   H_Parma_2_dest_11                        46.29                NOT USED  
283      H_Piacenza_1_origin_12                   H_Piacenza_2_origin_10                   38.10                NOT USED  
284      H_Piacenza_1_origin_12                   H_Piacenza_1_dest_13                     0.00                 NOT USED  
285      H_Piacenza_1_origin_12                   H_Piacenza_1_dest_14                     0.00                 NOT USED  
286      H_Piacenza_1_origin_12                   H_Piacenza_2_origin_9                    38.10                NOT USED  
287      H_Piacenza_1_origin_12                   H_Piacenza_1_dest_8                      0.00                 NOT USED  
288      H_Piacenza_1_origin_12                   F_11                                     28.38                NOT USED  
289      H_Piacenza_1_origin_12                   H_Piacenza_1_origin_20                   0.00                 NOT USED  
291      H_Piacenza_1_origin_12                   H_Piacenza_1_dest_9                      0.00                 NOT USED  
292      HUB_1                                    H_Cremona_1_dest_17                      22.87                NOT USED  
293      HUB_1                                    H_Parma_2_dest_11                        51.05                NOT USED  
294      HUB_1                                    H_Milano_3_origin_15                     154.29               NOT USED  
295      HUB_1                                    H_Pavia_1_origin_13                      121.06               NOT USED  
296      HUB_1                                    H_Parma_3_origin_16                      75.98                NOT USED  
297      HUB_1                                    H_Bergamo_3_origin_5                     146.69               NOT USED  
298      HUB_1                                    H_Piacenza_2_origin_10                   64.34                NOT USED  
299      HUB_1                                    F_20                                     8.30                 NOT USED  
300      HUB_1                                    H_Pavia_10_origin_14                     139.35               NOT USED  
301      HUB_1                                    H_Pavia_9_origin_11                      138.89               NOT USED  
302      HUB_1                                    F_26                                     46.36                NOT USED  
303      HUB_1                                    H_Milano_3_origin_8                      154.29               NOT USED  
304      HUB_1                                    H_Bergamo_2_origin_4                     130.73               NOT USED  
305      HUB_1                                    H_Piacenza_2_origin_9                    64.34                NOT USED  
306      HUB_1                                    H_Piacenza_1_origin_12                   91.86                NOT USED  
307      HUB_1                                    H_Parma_3_origin_17                      75.98                NOT USED  
309      HUB_1                                    H_Bergamo_1_origin_7                     128.32               NOT USED  
310      HUB_1                                    H_Milano_1_origin_18                     154.05               NOT USED  
311      HUB_1                                    H_Bergamo_1_origin_3                     128.32               NOT USED  
312      HUB_1                                    H_Piacenza_1_origin_20                   91.86                NOT USED  
313      HUB_1                                    H_Pavia_8_origin_19                      140.20               NOT USED  
314      HUB_1                                    H_Cremona_1_dest_4                       22.87                NOT USED  
316      HUB_1                                    H_Pavia_9_origin_1                       138.89               NOT USED  
317      HUB_1                                    H_Bergamo_1_origin_2                     128.32               NOT USED  
318      H_Parma_3_origin_17                      F_12                                     47.65                NOT USED  
