NODES: 49
ARCS: 368

NODE
Idn                                      x               y               Type           
266      HUB_3                                    H_Piacenza_1_origin_9                    56.73                NOT USED  
267      HUB_3                                    H_Bergamo_1_origin_8                     173.80               NOT USED  
268      HUB_3                                    H_Cremona_2_origin_1                     112.73               NOT USED  
269      HUB_3                                    H_Pavia_10_origin_14                     80.35                NOT USED  
270      HUB_3                                    H_Parma_2_origin_12                      92.93                NOT USED  
271      HUB_3                                    H_Pavia_8_origin_2                       82.59                NOT USED  
272      HUB_3                                    H_Bergamo_2_origin_4                     174.77               NOT USED  
273      HUB_3                                    H_Bergamo_3_origin_10                    192.89               NOT USED  
275      HUB_3                                    H_Piacenza_1_origin_15                   56.73                NOT USED  
277      HUB_3                                    H_Cremona_1_origin_6                     106.97               NOT USED  
278      HUB_3                                    H_Cremona_1_origin_7                     106.97               NOT USED  
279      H_Bergamo_3_origin_10                    H_Bergamo_3_dest_1                       0.00                 NOT USED  
280      H_Bergamo_3_origin_10                    H_Bergamo_4_origin_11                    41.24                NOT USED  
281      H_Bergamo_3_origin_10                    H_Bergamo_1_origin_8                     20.08                NOT USED  
283      H_Bergamo_3_origin_10                    H_Bergamo_4_dest_14                      41.24                NOT USED  
284      H_Bergamo_3_origin_10                    H_Bergamo_2_dest_12                      18.48                NOT USED  
285      H_Bergamo_3_origin_10                    H_Bergamo_2_origin_4                     18.48                NOT USED  
286      H_Bergamo_3_origin_10                    H_Bergamo_3_dest_6                       0.00                 NOT USED  
287      F_13                                     F_12                                     29.22                NOT USED  
288      F_13                                     F_19                                     50.49                NOT USED  
289      F_13                                     H_Parma_3_dest_13                        28.59                NOT USED  
290      F_13                                     F_20                                     41.22                NOT USED  
291      F_13                                     H_Parma_2_origin_12                      11.26                NOT USED  
293      F_13                                     H_Parma_1_dest_2                         31.82                NOT USED  
294      F_13                                     H_Parma_3_dest_3                         28.59                NOT USED  
295      F_11                                     F_10                                     29.22                NOT USED  
297      F_11                                     F_19                                     50.49                NOT USED  
298      F_11                                     H_Piacenza_1_origin_9                    28.38                NOT USED  
299      F_11                                     F_18                                     41.22                NOT USED  
300      F_11                                     H_Piacenza_1_dest_11                     28.38                NOT USED  
303      F_11                                     HUB_3                                    46.43                NOT USED  
304      F_11                                     H_Piacenza_1_origin_15                   28.38                NOT USED  
305      H_Piacenza_1_origin_15                   F_10                                     47.03                NOT USED  
306      H_Piacenza_1_origin_15                   F_12                                     33.32                NOT USED  
307      H_Piacenza_1_origin_15                   H_Piacenza_1_origin_9                    0.00                 NOT USED  
308      H_Piacenza_1_origin_15                   H_Piacenza_1_dest_11                     0.00                 NOT USED  
309      H_Piacenza_1_origin_15                   H_Parma_2_origin_12                      46.29                NOT USED  
311      H_Piacenza_1_origin_15                   H_Parma_1_dest_2                         42.59                NOT USED  
312      F_23                                     H_Pavia_8_origin_13                      26.99                NOT USED  
313      F_23                                     F_16                                     41.22                NOT USED  
314      F_23                                     H_Pavia_1_origin_3                       49.10                NOT USED  
315      F_23                                     H_Pavia_9_dest_9                         26.60                NOT USED  
317      F_23                                     F_24                                     29.00                NOT USED  
318      F_23                                     HUB_2                                    29.74                NOT USED  
319      F_23                                     H_Pavia_10_origin_14                     28.04                NOT USED  
320      F_23                                     F_17                                     50.42                NOT USED  
321      F_23                                     H_Milano_2_dest_7                        37.28                NOT USED  
323      F_23                                     H_Pavia_9_dest_5                         26.60                NOT USED  
325      F_23                                     H_Pavia_1_origin_5                       49.10                NOT USED  
326      H_Pavia_1_origin_5                       H_Pavia_8_origin_13                      36.62                NOT USED  
327      H_Pavia_1_origin_5                       F_16                                     7.90                 NOT USED  
328      H_Pavia_1_origin_5                       H_Pavia_1_origin_3                       0.00                 NOT USED  
